t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
10,6.361298421801732,5.888701578198268,6.870105126533863,6.379894873466138,3.131791305559953,3.0453776190155972,3.0791255548616774,0.46725,0.5327500000000001,0.5088067047321307,0.49119329526786953,0.5977898133744883,0.35244476486511,0.35418671799807505,0.4105098855359001
11,6.870105126533863,6.379894873466138,7.375616660311815,6.874383339688186,3.384138838927841,3.3049959699738176,3.318858349749013,0.4655,0.5345,0.5055115337779523,0.49448846622204773,0.6003325543470647,0.35367152982872835,0.3683716564992961,0.42375601926163725
12,7.375616660311815,6.874383339688186,7.881726348460445,7.368273651539556,3.6469658342543645,3.5485405760949327,3.5757134439669307,0.46125,0.5387500000000001,0.5061096881486304,0.49389031185136967,0.6000596033349999,0.3541991101526215,0.34190832553788586,0.40171858216971
13,7.881726348460445,7.368273651539556,8.409695300971244,7.840304699028756,3.904485213238754,3.701528653870924,3.9330754146606286,0.48275,0.51725,0.5279689525107996,0.4720310474892006,0.6024721159858094,0.35172910110061556,0.37122969837587005,0.38699186991869916
14,8.409695300971244,7.840304699028756,8.9214613571948,8.3285386428052,4.157881950682785,4.020457411775751,4.105612251354124,0.46725,0.5327500000000001,0.5117660562235574,0.48823394377644275,0.5984767222680101,0.34874491408852093,0.3407443209279845,0.3972035214914552
15,8.9214613571948,8.3285386428052,9.422611404757497,8.827388595242503,4.404105311674997,4.320278633890637,4.3026484993558665,0.462,0.538,0.5011500475626953,0.49884995243730473,0.6015389583917982,0.3509736253839885,0.332707648991084,0.39058319957196364
16,9.422611404757497,8.827388595242503,9.92328405768848,9.326715942311521,4.660265805865175,4.570252781722839,4.552776882500804,0.46025,0.53975,0.500672652930983,0.4993273470690172,0.5997145781438886,0.35481255303190995,0.3434014869888476,0.4036796536796537
17,9.92328405768848,9.326715942311521,10.448446409567893,9.801553590432109,4.915147553539458,4.68424458538834,4.950867446506576,0.48525,0.51475,0.5251623518794122,0.47483764812058793,0.6006785772228816,0.3536970506536766,0.35803612783696154,0.36556219445953286
18,10.448446409567893,9.801553590432109,10.955498679608215,10.294501320391786,5.177514488171588,5.031743356059176,5.0931524145511995,0.4645,0.5355,0.5070522700403232,0.492947729959677,0.5959920257917638,0.3503398898894793,0.3380281690140845,0.4013395157135497
19,10.955498679608215,10.294501320391786,11.470184011660763,10.779815988339239,5.428374955406307,5.232864259971867,5.395885455827944,0.4755,0.5245,0.5146853320525473,0.4853146679474528,0.6004069776363883,0.3520052134010137,0.3580765639589169,0.3891280947255113
20,11.470184011660763,10.779815988339239,11.960933698715934,11.289066301284068,5.672739997045334,5.634301145073796,5.487490696701164,0.45325,0.5467500000000001,0.4907496870551714,0.5092503129448287,0.5964901378946832,0.35268456502743806,0.3536701620591039,0.43690851735015773
21,11.960933698715934,11.289066301284068,12.47085543184264,11.779144568157362,5.941432529367166,5.751624387424791,5.875233604388503,0.4695,0.5305,0.5099217331267059,0.4900782668732943,0.6001129666573598,0.35605786428070896,0.36991312299954276,0.4103695532266961
22,12.47085543184264,11.779144568157362,12.98632055284864,12.263679447151361,6.190623239497281,5.960813639275485,6.169500970384929,0.47775,0.52225,0.5154651210060008,0.48453487899399944,0.597755409675117,0.3522709158993633,0.3685202639019793,0.39882854100106496
23,12.98632055284864,12.263679447151361,13.503435893700601,12.7465641062994,6.45940623629653,6.193460279770742,6.438447992878918,0.47425,0.5257499999999999,0.5171153408519606,0.48288465914803946,0.5951152756983039,0.352707548756705,0.35902345619913834,0.3997906855049712
24,13.503435893700601,12.7465641062994,14.014700097853009,13.235299902146993,6.714716894846263,6.482864518759718,6.6451056213745465,0.468,0.532,0.5112642041524077,0.4887357958475925,0.5978808678616306,0.3502038634495872,0.3561578697099382,0.408012651555087
25,14.014700097853009,13.235299902146993,14.524232904305647,13.725767095694355,6.956933663963242,6.744385725543718,6.882558222392347,0.471,0.529,0.5095328064526383,0.49046719354736185,0.599444711347863,0.3506457711988476,0.3468045112781955,0.38782051282051283
26,14.524232904305647,13.725767095694355,15.043191692146719,14.206808307853285,7.217167906261351,6.914906665840627,7.219414492570991,0.47925,0.52075,0.5189587878410712,0.48104121215892903,0.596931528061129,0.3529272780594468,0.3672022684310019,0.39490445859872614
27,15.043191692146719,14.206808307853285,15.535102961253733,14.71489703874627,7.473289218182127,7.3871923290599995,7.234231224852662,0.451,0.5489999999999999,0.4919112691070147,0.5080887308929855,0.5957392678847371,0.35122338581312273,0.34373499759961595,0.43244653103808034
28,15.535102961253733,14.71489703874627,16.045097878021878,15.204902121978126,7.732772398048292,7.477278964956403,7.650656975127143,0.4685,0.5315,0.5099949167681441,0.49000508323185604,0.6008638674681769,0.35466001895976085,0.35200364298724957,0.389689578713969
29,16.045097878021878,15.204902121978126,16.543499444354012,15.706500555645992,7.976288006611986,7.829248235070799,7.793293362736579,0.461,0.5389999999999999,0.49840156633213367,0.5015984336678665,0.5981467642148871,0.3513374804742317,0.3438381937911571,0.40608324439701177
30,16.543499444354012,15.706500555645992,17.06247573707881,16.187524262921194,8.235669576535432,7.886986939155786,8.249244768498533,0.48075,0.51925,0.5189762927247971,0.48102370727520305,0.5970036306505937,0.3550646114417077,0.3678107606679035,0.3872017353579176
31,17.06247573707881,16.187524262921194,17.580767710104364,16.66923228989564,8.500438095529562,8.138028428285207,8.49784762385306,0.477,0.523,0.5182919730255533,0.48170802697444687,0.594001080874308,0.3516509852571747,0.3635050553683197,0.4004160166406656
32,17.580767710104364,16.66923228989564,18.082573341277165,17.16742665872284,8.74217463287061,8.54596628655841,8.5776222245388,0.465,0.5349999999999999,0.5018056311727987,0.4981943688272014,0.5962735102609047,0.3502978646567712,0.35850860420650094,0.41823899371069184
33,18.082573341277165,17.16742665872284,18.590981613628298,17.65901838637171,9.015253744718018,8.724855497220531,8.902738686703579,0.465,0.5349999999999999,0.5084082723511313,0.49159172764886894,0.5960010139648273,0.35499788249138386,0.364018691588785,0.4188172043010753
34,18.590981613628298,17.65901838637171,19.09261295124275,18.157387048757258,9.261125133951493,9.042875210298893,9.080844937197767,0.46175,0.53825,0.5016313376144509,0.49836866238554933,0.5997876328003052,0.35025007656363366,0.33457943925233646,0.3919354838709677
35,19.09261295124275,18.157387048757258,19.6064905071726,18.643509492827405,9.509964546611501,9.16093514651016,9.471623871196389,0.47525,0.52475,0.5138775559298512,0.48612244407014904,0.5980318347753056,0.3531578555825348,0.35392475615420343,0.3833243096913914
36,19.6064905071726,18.643509492827405,20.11883198444977,19.131168015550237,9.784252951226936,9.421341813164922,9.710115599983263,0.469,0.531,0.5123414772771692,0.487658522722831,0.595654833002309,0.351551755022234,0.34778465936160075,0.39715938979484483
37,20.11883198444977,19.131168015550237,20.63077069815949,19.619229301840516,10.013933113881569,9.675190315226958,9.955786813966665,0.4755,0.5245,0.511938713709721,0.4880612862902792,0.5986849729533363,0.34973566326243555,0.3615819209039548,0.39552238805970147
38,20.63077069815949,19.619229301840516,21.14517994816148,20.104820051838526,10.271986809004316,9.893355393937245,10.24032004637322,0.47675,0.52325,0.5144092500019894,0.48559074999801066,0.5944507216540035,0.35304718295978793,0.3627264061010486,0.39747634069400634
39,21.14517994816148,20.104820051838526,21.637005917105675,20.612994082894332,10.508714543811212,10.410435407965368,10.210630896442199,0.458,0.542,0.4918259689441958,0.5081740310558044,0.5947983733010025,0.35194239239191116,0.3368370759675107,0.4090194022024122
