t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
36,20.7396932671385,19.77528058817384,21.276851470467413,20.301038325270266,10.764900527694495,10.158641191595718,10.096100736945104,0.5053628258825074,0.4946371741174919,0.5371582033289144,0.5257577370964281,0.6097390481507331,0.39868976790784183,0.39868976790784183,0.39026095184926707
37,21.276851470467413,20.301038325270266,21.813929401411738,20.826876334751283,11.04735072902132,10.424745229809973,10.361461195531824,0.5052873049673196,0.4947126950326798,0.5370779309443257,0.5258380094810169,0.6096803401108477,0.3986306240643721,0.3986306240643721,0.3903196598891524
38,21.813929401411738,20.826876334751283,22.35093016610282,21.35279151048554,11.32980086361417,10.690843919486841,10.62682683733907,0.5052147063258781,0.4947852936741213,0.5370007646910842,0.5259151757342583,0.609623884588997,0.39857375526854044,0.39857375526854044,0.39037611541100287
39,22.35093016610282,21.35279151048554,22.887856677748974,21.878780939264733,11.61225093461082,10.95693746943824,10.89219746130189,0.5051448484546136,0.49485515154538573,0.5369265116461531,0.5259894287791893,0.6095695428350854,0.3985190210925208,0.3985190210925208,0.3904304571649146
40,22.887856677748974,21.878780939264733,23.424711672920868,22.40484188451818,11.894700944937979,11.223026075414342,11.157572878898097,0.505077565171394,0.4949224348286051,0.5368549951718949,0.5260609452534475,0.6095171877158841,0.3984662928866909,0.3984662928866909,0.3904828122841159
41,23.424711672920868,22.40484188451818,23.96149772611585,22.93097177174854,12.17715089732946,11.4891099212127,11.42295291308359,0.5050127039963099,0.4949872960036892,0.5367860531949833,0.5261298872303591,0.6094667024972896,0.3984154525430372,0.3984154525430372,0.39053329750271065
42,23.96149772611585,22.93097177174854,24.498217262818002,23.457168175471732,12.45960079434251,11.755189179669644,11.68833739734092,0.5049501247364603,0.49504987526353883,0.5367195367021491,0.5261964037231933,0.6094179797787577,0.39836639141330965,0.39836639141330965,0.39058202022124244
43,24.498217262818002,23.457168175471732,25.03487257123924,23.98342880747584,12.74205063837241,12.021264013548691,11.953726174826706,0.5048896982450799,0.4951103017549192,0.5366553084212369,0.5262606320041054,0.609370920557971,0.3983190093595889,0.3983190093595889,0.390629079442029
44,25.03487257123924,23.98342880747584,25.571465812900456,24.50975150623997,13.02450043166567,12.287334576338788,12.219119097605672,0.5048313053302105,0.49516869466978863,0.5365932416612144,0.5263226987641281,0.6093254334073628,0.3982732139185496,0.3982732139185496,0.39067456659263733
45,25.571465812900456,24.50975150623997,26.10799903218946,25.036134227376305,13.306950176331918,12.553401012973342,12.484516025960826,0.5047748357920974,0.4952251642079016,0.5365332192890055,0.5263827211363369,0.6092814337470414,0.3982289195636977,0.3982289195636977,0.3907185662529589
46,26.10799903218946,25.036134227376305,26.64447416501396,25.56257503497715,13.589399874354621,12.819463460479337,12.749916827770639,0.5047201875717646,0.4952798124282345,0.5364751328244978,0.5264408076008444,0.6092388432010764,0.39818604705230687,0.39818604705230687,0.3907611567989238
47,26.64447416501396,25.56257503497715,27.180893046651903,26.08907209376455,13.871849527600814,13.085522048564684,13.01532137794557,0.5046672659959226,0.4953327340040765,0.5364188816379429,0.5264970587873993,0.6091975890260958,0.39814452284581625,0.39814452284581625,0.39080241097390417
48,27.180893046651903,26.08907209376455,27.717257418888256,26.61562366195354,14.154299137829913,13.351576900150855,13.28072955791709,0.5046159831056036,0.4953840168943954,0.5363643722363518,0.5265515681889904,0.6091576036027988,0.3981042785941305,0.3981042785941305,0.3908423963972012
49,27.717257418888256,26.61562366195354,28.25356893651572,27.142228084751416,14.436748706701684,13.617628131856833,13.546141255173369,0.5045662570577784,0.4954337429422206,0.536311517627464,0.5266044227978782,0.6091188239823655,0.39806525067567033,0.39806525067567033,0.3908811760176345
50,28.25356893651572,27.142228084751416,28.789829173267254,27.668883788425223,14.719198235783573,13.883675854439739,13.811556362836583,0.504518011590776,0.49548198840922286,0.5362602367515339,0.5266557036738082,0.6090811914809089,0.39802737978620006,0.39802737978620006,0.390918808519091
51,28.789829173267254,27.668883788425223,29.326039627239812,28.19558927487801,15.00164772655732,14.14972017319678,14.07697477927728,0.5044711755456248,0.4955288244543741,0.5362104539725563,0.5267054864527858,0.6090446513160716,0.39799061057044127,0.39799061057044127,0.3909553486839285
52,29.326039627239812,28.19558927487801,29.862201725861542,28.72234311668162,15.284097180425013,14.41576118833253,14.342396407762005,0.5044256824365396,0.4955743175634592,0.5361620986217304,0.5267538418036118,0.6090091522806947,0.39795489129131467,0.39795489129131467,0.3909908477193054
53,29.862201725861542,28.72234311668162,30.39831683044849,29.249143952520015,15.566546598714613,14.681798995295148,14.607821156130656,0.5043814700647105,0.4956185299352884,0.536115104586949,0.5268008358383931,0.6089746464491802,0.3979201735323597,0.3979201735323597,0.39102535355082
54,30.39831683044849,29.249143952520015,30.934386240391422,29.775990483002424,15.848995982685043,14.947833685084722,14.873248936500705,0.5043384801703279,0.49566151982967094,0.5360694099429326,0.5268465304824095,0.608941088912746,0.39788641192947216,0.39788641192947216,0.3910589110872541
55,30.934386240391422,29.775990483002424,31.47041119700876,30.302881466810426,16.13144533353083,15.213865344536451,15.138679664995417,0.5042966581184593,0.4957033418815395,0.5360249566173398,0.526890983808002,0.6089084375402775,0.39785356392861165,0.39785356392861165,0.39109156245972276
56,31.47041119700876,30.302881466810426,32.00639288709756,30.829815717146964,16.413894652386386,15.4798940565811,15.404113261493912,0.5042559526149553,0.4957440473850435,0.5359816900888025,0.5269342503365395,0.608876652761908,0.3978215895665629,0.3978215895665629,0.3911233472380919
57,32.00639288709756,30.829815717146964,32.5423324462109,31.35679209845897,16.69634394032988,15.745919900484992,15.669549649400807,0.504216315449056,0.49578368455094285,0.5359395591133349,0.5269763813120071,0.6088456973728207,0.3977904512722084,0.3977904512722084,0.39115430262717926
58,32.5423324462109,31.35679209845897,33.07823096168693,31.88380952340828,16.9787931983869,16.011942952071433,15.934988755433745,0.5041777012597833,0.49582229874021533,0.5358985154760305,0.5270174249493115,0.608815536355075,0.3977601136860802,0.3977601136860802,0.39118446364492504
59,33.07823096168693,31.88380952340828,33.61408947545225,32.410866950068296,17.261242427533766,16.27796328392526,16.20043050942704,0.5041400673235699,0.4958599326764289,0.535858513765328,0.5270574266600139,0.6087861367155427,0.39773054349624504,0.39773054349624504,0.3912138632844577
60,33.61408947545225,32.410866950068296,34.14990898661972,32.93796337932617,17.54369162870057,16.543980965582076,16.46587484414996,0.5041033733608796,0.4958966266391191,0.5358195111674673,0.5270964292578746,0.6087574673382549,0.3977017092888019,0.3977017092888019,0.3912425326617451
61,34.14990898661972,32.93796337932617,34.68569045389876,33.465097852472475,17.82614080277409,16.80999606370355,16.731321695138487,0.5040675813598543,0.4959324186401445,0.5357814672790377,0.5271344731463041,0.6087294988496802,0.3976735814114858,0.3976735814114858,0.39127050115031997
62,34.68569045389876,33.465097852472475,35.221434797834526,33.99226944896205,18.108589950600326,17.076008642240073,16.996771000539148,0.5040326554152332,0.49596734458476577,0.5357443439357654,0.5271715964895765,0.6087022034956052,0.3976461318490346,0.3976461318490346,0.3912977965043947
63,35.221434797834526,33.99226944896205,35.757142902890436,34.51947728433148,18.391039072986977,17.342018762581688,17.262222700964006,0.5039985615810199,0.4960014384189788,0.53570810505591,0.5272078353694319,0.6086755550284713,0.3976193341091513,0.3976193341091513,0.39132444497152824
64,35.757142902890436,34.51947728433148,36.292815619387255,35.04672050826,18.673488170705692,17.608026483698527,17.52767673935586,0.5039652677355275,0.4960347322644712,0.5356727164968182,0.5272432239285239,0.608649528604126,0.39759316311800535,0.39759316311800535,0.3913504713958741
65,36.292815619387255,35.04672050826,36.828453765310606,35.57399830276199,18.95593724449415,17.874031862271508,17.793133060862697,0.5039327434575915,0.49606725654240735,0.535638145923349,0.5272777945019929,0.6086241006870726,0.39756759512434914,0.39756759512434914,0.39137589931292754
66,36.828453765310606,35.57399830276199,37.36405812799764,36.1013098805003,19.23838629505803,18.14003495281405,18.05859161272072,0.503900959912879,0.49609904008711997,0.5356043626870309,0.5273115777383112,0.6085992489634157,0.3975426076114265,0.3975426076114265,0.3914007510365843
67,37.36405812799764,36.1013098805003,37.899629465712565,36.62865448321072,19.520835323072784,18.406035807785756,18.324052344145233,0.5038698897493363,0.49613011025066256,0.5355713377149298,0.5273446027104123,0.6085749522607634,0.3975181792159311,0.3975181792159311,0.3914250477392365
68,37.899629465712565,36.62865448321072,38.43516850911988,37.15603138022874,19.803284329185324,18.672034477698435,18.589515206228654,0.5038395070009166,0.49616049299908227,0.5355390434073206,0.5273768970180215,0.6085511904744445,0.3974942896533613,0.3974942896533613,0.3914488095255555
69,38.43516850911988,37.15603138022874,38.970675962663236,37.68343986711073,20.08573331401562,18.938031011215298,18.8549801518453,0.5038097869988316,0.4961902130011673,0.5355074535433548,0.527408486881987,0.6085279444994656,0.39747091964918807,0.39747091964918807,0.3914720555005344
70,38.970675962663236,37.68343986711073,39.50615250585722,38.21087926434208,20.368182278158148,19.204025455243745,19.12044713556216,0.5037807062896336,0.4962192937103651,0.5354765431939895,0.5274393972313525,0.6085051961676783,0.397448050875299,0.397448050875299,0.39149480383232166
71,39.50615250585722,38.21087926434208,40.04159879449875,38.738348916125894,20.65063122218322,19.470017855022256,19.385916113555353,0.5037522425595251,0.49624775744047356,0.5354462886415333,0.5274696517838086,0.6084829281897032,0.39742566589125905,0.39742566589125905,0.39151707181029693
72,40.04159879449875,38.738348916125894,40.577015461803974,39.265848189246014,20.933080146638318,19.736008254201874,19.651387043531866,0.5037243745643396,0.49627562543565906,0.5354166673052227,0.527499273120119,0.6084611241011826,0.39740374808995554,0.39740374808995554,0.3915388758988175
73,40.577015461803974,39.265848189246014,41.11240311947628,39.79337647199905,21.21552905204926,20.001996694922664,19.916859884656,0.5036970820646978,0.496302917935301,0.5353876576722996,0.5275282827530424,0.6084397682129913,0.3973822816472473,0.3973822816472473,0.3915602317870086
74,41.11240311947628,39.79337647199905,41.647762358710395,40.32093317319028,21.497977938921274,20.267983217885458,20.182334597480363,0.5036703457659002,0.4963296542340986,0.5353592392341195,0.5275567011912222,0.6084188455650659,0.39736125147528034,0.39736125147528034,0.3915811544349342
75,41.647762358710395,40.32093317319028,42.18309375113726,40.848517721188756,21.780426807740163,20.533967862419424,20.447811143881005,0.5036441472621438,0.496355852737855,0.5353313924268617,0.5275845479984803,0.6083983418835399,0.397340643179148,0.397340643179148,0.39160165811646014
76,42.18309375113726,40.848517721188756,42.71839784971371,41.376129563037644,22.062875658973137,20.79995066654542,20.713289486996302,0.5036184689847094,0.49638153101528953,0.5353040985764538,0.5276118418488882,0.6083782435409203,0.3973204430166297,0.3973204430166297,0.3916217564590797
77,42.71839784971371,41.376129563037644,43.25367518956107,41.903768163615624,22.34532449306985,21.065931667035887,20.978769591169527,0.5035932941537826,0.49640670584621627,0.5352773398473645,0.5276386005779776,0.6083585375190426,0.3973006378607405,0.3973006378607405,0.39164146248095705
78,43.25367518956107,41.903768163615624,43.788926288756016,42.43143300484602,22.627773310463187,21.331910899471065,21.24425142189464,0.5035686067336195,0.4964313932663794,0.535251099194945,0.527664841230397,0.6083392113745869,0.3972812151648741,0.3972812151648741,0.39166078862541315
79,43.788926288756016,42.43143300484602,44.32415164907705,42.959123584950326,22.910222111570153,21.59788839829214,21.509734945765224,0.5035443913907769,0.496455608609222,0.5352253603210347,0.5276905801043075,0.6083202532069408,0.39726216293032196,0.39726216293032196,0.3916797467930593
