t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
61,32.34319539762998,30.906804602370023,32.85092890037909,31.39907109962091,16.149737906017073,15.652410964846963,15.977578582593551,0.4684,0.5316000000000001,0.5077335027491124,0.49226649725088756,0.5990401013461113,0.3524886000009404,0.3545100944619374,0.39795696587698326
62,32.85092890037909,31.39907109962091,33.3512270771723,31.898772922827707,16.393270757192578,16.038129066984272,16.084897994522233,0.4627,0.5373,0.5002981767932064,0.4997018232067937,0.5970055169339751,0.35194109615217295,0.35458991723100075,0.414602903501281
63,33.3512270771723,31.898772922827707,33.855394946459825,32.39460505354018,16.647464741674515,16.212968616680396,16.413335618511084,0.4667,0.5333,0.5041678692875244,0.49583213071247556,0.5970551405455163,0.35386625356966933,0.3558533407779639,0.40458180246379943
64,33.855394946459825,32.39460505354018,34.360551877368685,32.88944812263132,16.932035859836937,16.43632104666634,16.691380127067937,0.4647,0.5353,0.5051569309088624,0.4948430690911377,0.5963919238950196,0.3532118654783638,0.3525220326270392,0.4071137775873152
65,34.360551877368685,32.88944812263132,34.86468466379088,33.385315336209125,17.17814630613893,16.705255173042254,16.921371968581745,0.4637,0.5363,0.5041327864221956,0.49586721357780444,0.5973332287101883,0.3521942792700937,0.3446665421259107,0.3991822681299763
66,34.86468466379088,33.385315336209125,35.37229843379155,33.87770156620846,17.42819083840142,16.884844551179913,17.245882152429825,0.4682,0.5318,0.5076137700006685,0.49238622999933157,0.5981689661170451,0.35182325381249,0.35260115606936415,0.3981022212637481
67,35.37229843379155,33.87770156620846,35.87471397635882,34.37528602364119,17.67605308912031,17.235515229469083,17.389584523688853,0.4646,0.5354,0.5024155425672682,0.49758445743273194,0.596820456091454,0.35178121110726945,0.34524257239563744,0.39982913284920973
68,35.87471397635882,34.37528602364119,36.384068072869354,34.86593192713065,17.946296636283627,17.341404482942,17.792160467757945,0.4692,0.5307999999999999,0.5093540965105354,0.4906459034894646,0.5963551154112152,0.3535172623110325,0.35300709749719833,0.3969005596211795
69,36.384068072869354,34.86593192713065,36.8880304701612,35.36196952983881,18.20635009672498,17.69767049673149,17.929175651757575,0.4627,0.5373,0.5039623972918403,0.49603760270815966,0.5966842214687295,0.35123043291027056,0.3539939713639789,0.4143222506393862
70,36.8880304701612,35.36196952983881,37.39472597138353,35.85527402861648,18.46237490589825,17.887810224746936,18.24239592119357,0.4656,0.5344,0.5066955012223292,0.4933044987776708,0.5984385661321039,0.35140579599392036,0.3489670575097711,0.39896261076291334
71,37.39472597138353,35.85527402861648,37.900180417215076,36.34981958278493,18.716362974893787,18.161310602459686,18.467413242181696,0.4641,0.5359,0.5054544458315492,0.49454555416845086,0.5978518244774389,0.3510828317611852,0.3501122754491018,0.4050687285223368
72,37.900180417215076,36.34981958278493,38.401473938652735,36.84852606134727,18.967215008457497,18.49709265015242,18.627404616135298,0.4611,0.5388999999999999,0.5012935214376628,0.4987064785623372,0.5983680472516523,0.35096785918172424,0.3524911364060459,0.4134884723120017
73,38.401473938652735,36.84852606134727,38.90058341597033,37.349416584029676,19.198561402728334,18.796136570259854,18.82663265820377,0.4611,0.5388999999999999,0.499109477317593,0.5008905226824071,0.5981213311113834,0.352351980443598,0.35869363518277975,0.41921492084146605
74,38.90058341597033,37.349416584029676,39.39883067525044,37.85116932474957,19.463436810649373,19.060578105043565,19.061808729492807,0.4602,0.5398000000000001,0.4982472592801085,0.5017527407198915,0.5975115186375688,0.35328401169046775,0.3497866023380961,0.4107568857080893
75,39.39883067525044,37.85116932474957,39.89654373321473,38.35345626678528,19.70450111087613,19.322374850480973,19.299749864946346,0.4613,0.5387,0.49771305796429244,0.5022869420357076,0.5968243735449794,0.35380546514239747,0.3566135605779919,0.41590612777053454
76,39.89654373321473,38.35345626678528,40.40246559376915,38.84753440623086,19.97590353174563,19.38245622152726,19.747648630937192,0.4675,0.5325,0.5059218605544263,0.49407813944557366,0.595947373114466,0.3545075955030038,0.35251531464637087,0.39822241491437244
77,40.40246559376915,38.84753440623086,40.90931896479887,39.340681035201136,20.236827721210524,19.60773698122223,20.023802114789277,0.4674,0.5326,0.5068533710297188,0.4931466289702814,0.5959525402819953,0.3522006302854317,0.3571830985915493,0.40705882352941175
78,40.90931896479887,39.340681035201136,41.41958186991818,39.830418130081824,20.48421006138912,19.77772916078245,20.359315397879925,0.4716,0.5284,0.5102629051193096,0.4897370948806903,0.5966018761397696,0.3514526032801841,0.353924145700338,0.3943089430894309
79,41.41958186991818,39.830418130081824,41.930228757351045,40.31977124264896,20.755921005230554,20.012423938154885,20.625692872108406,0.4708,0.5292,0.5106468874328602,0.48935311256713987,0.5955549886000501,0.3512073439830462,0.3540878122634368,0.3984308736217133
