t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
21,14.555603376100965,10.035829787936017,15.212001866931912,10.44454203623031,6.860352845097961,6.498768874785151,5.855121953839012,0.5888,0.4112,0.6563984908309474,0.4087122482942936,0.6786949934195607,0.4629651920513034,0.4587603709126403,0.3209081667231447
22,15.212001866931912,10.44454203623031,15.871948991869587,10.852239369329943,7.179131609940068,6.7831610038162715,6.1081936779892025,0.5919,0.4081,0.6599471249376752,0.4076973330996337,0.6798927806156869,0.46459702605957903,0.46133268482490275,0.31691576086956524
23,15.871948991869587,10.852239369329943,16.523572903814223,11.266518628295719,7.457262627185134,7.096000945136644,6.315670059604126,0.5875,0.4125,0.6516239119446376,0.4142792589657747,0.6807585334507797,0.4640798162664105,0.45724087233521193,0.322689643520865
24,16.523572903814223,11.266518628295719,17.182286969736225,11.672403393256362,7.751715933687949,7.36164156663646,6.59965679712663,0.5938,0.4062,0.6587140659220032,0.4058847649606431,0.681369205083597,0.46728810149295313,0.480969696969697,0.3269787234042553
25,17.182286969736225,11.672403393256362,17.843210600527694,12.07708029443192,8.060303792678397,7.647112658530504,6.851017936602804,0.5953,0.40469999999999995,0.6609236307914677,0.40467690117555816,0.6818382122150504,0.46696668484797976,0.46848842934515017,0.3179521724486359
26,17.843210600527694,12.07708029443192,18.508787495061306,12.475639300219587,8.35054590676204,7.920825136431542,7.123772542221134,0.6013,0.39870000000000005,0.6655768945336115,0.3985590057876686,0.6826789273883915,0.46742066802878474,0.48010872251050163,0.3163111036452209
27,18.508787495061306,12.475639300219587,19.175280891136165,12.878584696256615,8.692478238747963,8.220459941014438,7.351622452005131,0.6016,0.3984,0.6664933960748606,0.4029453960370288,0.6832512305346292,0.4685218823852944,0.47880611988964134,0.31697987693331114
28,19.175280891136165,12.878584696256615,19.843888634664847,13.279142781402989,9.003469398926992,8.504252543072218,7.610286705324332,0.6008,0.3992,0.6686077435286821,0.40055808514637353,0.6835744904873793,0.4698572352867065,0.4696285140562249,0.3123337765957447
29,19.843888634664847,13.279142781402989,20.50536082383715,13.689446167806175,9.319495535823767,8.828375178092292,7.799651958375653,0.5932,0.40680000000000005,0.6614721891723045,0.4103033864031853,0.685460228569784,0.4686596023256428,0.45766533066132264,0.31674434087882825
30,20.50536082383715,13.689446167806175,21.17235983894121,14.090194572259774,9.590759753427763,9.091834038116975,8.093464799577662,0.6002,0.39980000000000004,0.666999015104061,0.40074840445359944,0.6862356205939822,0.4717712321818583,0.4768928220255654,0.31523937963587323
31,21.17235983894121,14.090194572259774,21.83396933943343,14.49466760190579,9.866250016988616,9.401739646283886,8.305975813369688,0.5956,0.4044,0.6616095004922179,0.4044730296460165,0.686201748307893,0.4726173056878855,0.4657328664332166,0.31789403532155946
32,21.83396933943343,14.49466760190579,22.502622258832822,14.893744098657296,10.181889621193863,9.670820713424135,8.587118511079609,0.6047,0.3953,0.6686529193993934,0.39907649675150453,0.6875645699413042,0.4737652380158092,0.4812067260138477,0.31145063801208867
33,22.502622258832822,14.893744098657296,23.165102001186064,15.298006456251837,10.45784652061638,9.987367809921004,8.788331158860865,0.6013,0.39870000000000005,0.66247974235324,0.40426235759454204,0.6869643913315376,0.4746740028896058,0.47685302302049076,0.31734744501405654
34,23.165102001186064,15.298006456251837,23.840098521553394,15.685548740107658,10.752765025982121,10.214492489482176,9.14481050448326,0.6097,0.3903,0.6749965203673297,0.3875422838558202,0.6871998867354856,0.4751742883112697,0.4745422623526461,0.3006818559787128
35,23.840098521553394,15.685548740107658,24.50688473794357,16.079408109107284,11.020166322809501,10.538156379064814,9.329833565560056,0.6029,0.3971,0.6667862163901763,0.39385936899962487,0.6880743398917237,0.47172097266798696,0.4537535229310787,0.3016237493849434
36,24.50688473794357,16.079408109107284,25.179590763311676,16.46927819610511,11.341550441545714,10.81012547245135,9.604721999964775,0.609,0.391,0.6727060253681082,0.3898700869978236,0.689450586566009,0.4745942680868023,0.48023167967766306,0.3061867639741251
37,25.179590763311676,16.46927819610511,25.838243911936623,16.867335979701494,11.54464525149784,11.151916019727071,9.758263516442678,0.5996,0.4004,0.6586531486249458,0.398057783596387,0.6890168230253245,0.47628742063061985,0.4716112531969309,0.31822660098522165
38,25.838243911936623,16.867335979701494,26.50044441126146,17.260878739250813,11.825673832262325,11.423617504849426,10.028887099940835,0.6064,0.39359999999999995,0.6622004993248369,0.3935427595493194,0.6902650081160606,0.47769012849894804,0.47152847152847155,0.3035356904603069
39,26.50044441126146,17.260878739250813,27.168847372124855,17.65520404766217,12.231184848678133,11.701210749633432,10.289593048538773,0.605,0.395,0.6684029608633979,0.3943253084113576,0.6904808660009399,0.47787782915926164,0.4761178861788618,0.3113456464379947
40,27.168847372124855,17.65520404766217,27.836358031932654,18.05115446748874,12.525824976361042,12.001527161992945,10.515515855583784,0.6055,0.39449999999999996,0.6675106598077984,0.3959504198265695,0.6920220603113383,0.4775860747302831,0.46936708860759496,0.3056198347107438
41,27.836358031932654,18.05115446748874,28.5060642096775,18.44800550994915,12.874539614255465,12.290877129796002,10.761052417489994,0.604,0.396,0.6697061777448464,0.3968510424604118,0.6922486832454273,0.4789824586790845,0.4737642585551331,0.31114781172584643
42,28.5060642096775,18.44800550994915,29.176704337521894,18.84205588673484,13.154675084134844,12.573773046601545,11.020292245449198,0.6071,0.3929,0.6706401278443923,0.39405037678568794,0.6924501345010436,0.4795319683433526,0.48005050505050506,0.30960264900662254
43,29.176704337521894,18.84205588673484,29.842140990049522,19.236209686022978,13.369435748303145,12.879517678964222,11.238129028219488,0.6067,0.3933,0.6654366525276276,0.39415379928813765,0.6921390139665162,0.48022312531890293,0.473148383812675,0.3068687201449514
44,29.842140990049522,19.236209686022978,30.514327612561832,19.621392362612117,13.657395725658514,13.12763613600241,11.554841700182088,0.611,0.389,0.6721866225123102,0.38518267658913913,0.6926505214341706,0.4808848330336969,0.47215865751334857,0.29899456073842096
45,30.514327612561832,19.621392362612117,31.184116978651787,20.009928504079667,13.96680156446811,13.435236197935277,11.76469146164244,0.6083,0.39170000000000005,0.6697893660899555,0.38853614146755233,0.6929841923989946,0.47988856159304866,0.47660668380462723,0.3078559738134206
46,31.184116978651787,20.009928504079667,31.858672460171768,20.396926738101442,14.294881287693377,13.715025574994732,12.024951990296799,0.6153,0.38470000000000004,0.6745554815199796,0.3869982340217762,0.6939589338904211,0.4816931424094446,0.48480980342098545,0.300674009534769
47,31.858672460171768,20.396926738101442,32.52828717231127,20.789405358875502,14.602729797526585,14.036037888291132,12.213797995650966,0.6071,0.3929,0.6696147121395037,0.39247862077406076,0.6933581129569366,0.48253882437136636,0.461398492331687,0.30180399804973185
48,32.52828717231127,20.789405358875502,33.19934496911021,21.178629012021954,14.872589421298386,14.315196623417078,12.47715760111863,0.6102,0.38980000000000004,0.6710577967989336,0.389223653146452,0.6950678651426906,0.48167041002419153,0.4746754899465513,0.302091912370285
